geo_point,geo_shape,suburb_id,latitude,street_no,str_name,address_pnt,easting,northing,gisid,longitude,suburb,street_id,add_comp,missing_street_number_flag,missing_street_name_flag,missing_suburb_flag,missing_suburb_id_flag,address_completeness
"-37.835254308642, 144.978282699287","{""coordinates"": [144.978282699287, -37.835254308642], ""type"": ""Point""}",595,-37.83525431,5,Bromby Street,5 Bromby Street  South Yarra,322093.04104797,5810537.84224352,60355,144.9782827,South Yarra,466,,False,False,False,False,Complete
"-37.814800910718, 144.963096608931","{""coordinates"": [144.963096608931, -37.814800910718], ""type"": ""Point""}",591,-37.81480091,385,Bourke Street,Shop E23 385 Bourke Street  Melbourne,320707.05357425,5812778.43274297,36065,144.96309661,Melbourne,455,Shop E23,False,False,False,False,Complete
"-37.824930267432, 144.944878049595","{""coordinates"": [144.944878049595, -37.824930267432], ""type"": ""Point""}",599,-37.82493027,78,Lorimer Street,78 Lorimer Street  Docklands,319127.97473415,5811619.28412873,1879,144.94487805,Docklands,1370,,False,False,False,False,Complete
"-37.790767151692, 144.932447563638","{""coordinates"": [144.932447563638, -37.790767151692], ""type"": ""Point""}",590,-37.79076715,22,Barnett Street,22 Barnett Street  Kensington,317949.94804736,5815386.09743915,21560,144.93244756,Kensington,119632,,False,False,False,False,Complete
"-37.810490234541, 144.962049080831","{""coordinates"": [144.962049080831, -37.810490234541], ""type"": ""Point""}",591,-37.81049023,300,Lonsdale Street,"Shop 9, LwrGround 300 Lonsdale Street  Melbourne",320604.40257984,5813254.76039347,40447,144.96204908,Melbourne,803,"Shop 9, LwrGround",False,False,False,False,Complete
"-37.795110649539, 144.939030720648","{""coordinates"": [144.939030720648, -37.795110649539], ""type"": ""Point""}",592,-37.79511065,10,Boundary Road,10 Boundary Road  North Melbourne,318540.29352576,5814916.92007028,22784,144.93903072,North Melbourne,453,,False,False,False,False,Complete
"-37.803272201324, 144.942739665369","{""coordinates"": [144.942739665369, -37.803272201324], ""type"": ""Point""}",592,-37.8032722,25,Stawell Street,25 Stawell Street  North Melbourne,318886.82491008,5814018.45950138,55196,144.94273967,North Melbourne,1095,,False,False,False,False,Complete
"-37.80905922817, 144.944623791036","{""coordinates"": [144.944623791036, -37.80905922817], ""type"": ""Point""}",597,-37.80905923,118,Hawke Street,118 Hawke Street  West Melbourne,319066.84111173,5813379.94533071,50805,144.94462379,West Melbourne,696,,False,False,False,False,Complete
"-37.833620252423, 144.977795388534","{""coordinates"": [144.977795388534, -37.833620252423], ""type"": ""Point""}",591,-37.83362025,83,Domain Road,83 Domain Road  Melbourne,322046.22708883,5810718.2385403,48019,144.97779539,Melbourne,572,,False,False,False,False,Complete
"-37.792912156482, 144.971821743641","{""coordinates"": [144.971821743641, -37.792912156482], ""type"": ""Point""}",585,-37.79291216,54,Victoria Place,54 Victoria Place  Carlton,321422.41664486,5815224.04899047,43430,144.97182174,Carlton,2005,,False,False,False,False,Complete
"-37.81349658614, 144.954578249186","{""coordinates"": [144.954578249186, -37.81349658614], ""type"": ""Point""}",591,-37.81349659,282,King Street,282 King Street  Melbourne,319953.99901837,5812906.78272438,29690,144.95457825,Melbourne,761,,False,False,False,False,Complete
"-37.795105412791, 144.973594456309","{""coordinates"": [144.973594456309, -37.795105412791], ""type"": ""Point""}",585,-37.79510541,48,Kay Street,48 Kay Street  Carlton,321583.79436882,5814984.05912297,10924,144.97359446,Carlton,750,,False,False,False,False,Complete
"-37.804260825351, 144.943432732542","{""coordinates"": [144.943432732542, -37.804260825351], ""type"": ""Point""}",592,-37.80426083,92,Dryburgh Street,92 Dryburgh Street  North Melbourne,318950.26105645,5813910.09885454,55404,144.94343273,North Melbourne,585,,False,False,False,False,Complete
"-37.810824431917, 144.969116627046","{""coordinates"": [144.969116627046, -37.810824431917], ""type"": ""Point""}",591,-37.81082443,20,Cohen Place,20 Cohen Place  Melbourne,321227.41220425,5813231.22558387,25369,144.96911663,Melbourne,523,,False,False,False,False,Complete
"-37.813413718688, 144.96885413865","{""coordinates"": [144.96885413865, -37.813413718688], ""type"": ""Point""}",591,-37.81341372,9,Melbourne Place,9 Melbourne Place  Melbourne,321210.55094073,5812943.40044219,25650,144.96885414,Melbourne,889,,False,False,False,False,Complete
"-37.824077434262, 144.924171442554","{""coordinates"": [144.924171442554, -37.824077434262], ""type"": ""Point""}",594,-37.82407743,72,Douglas Street,72 Douglas Street  Port Melbourne,317303.27666795,5811673.61022055,2022,144.92417144,Port Melbourne,1392,,False,False,False,False,Complete
"-37.805294745375, 144.94487959114","{""coordinates"": [144.94487959114, -37.805294745375], ""type"": ""Point""}",597,-37.80529475,101,Abbotsford Street,101 Abbotsford Street  West Melbourne,319080.17253258,5813798.17157956,54011,144.94487959,West Melbourne,367,,False,False,False,False,Complete
"-37.810235972814, 144.983396858776","{""coordinates"": [144.983396858776, -37.810235972814], ""type"": ""Point""}",587,-37.81023597,1,Clarendon Street,1 Clarendon Street  East Melbourne,322483.17928659,5813323.75837281,7335,144.98339686,East Melbourne,515,,False,False,False,False,Complete
"-37.817213180143, 144.956548719187","{""coordinates"": [144.956548719187, -37.817213180143], ""type"": ""Point""}",591,-37.81721318,548,Little Collins Street,548 Little Collins Street  Melbourne,320136.48801331,5812498.16262258,27303,144.95654872,Melbourne,812,,False,False,False,False,Complete
"-37.827478786018, 144.922428191942","{""coordinates"": [144.922428191942, -37.827478786018], ""type"": ""Point""}",594,-37.82747879,159,Salmon Street,159 Salmon Street  Port Melbourne,317158.2307005,5811292.7601889,6068,144.92242819,Port Melbourne,1393,,False,False,False,False,Complete
"-37.801825579676, 144.951701665152","{""coordinates"": [144.951701665152, -37.801825579676], ""type"": ""Point""}",592,-37.80182558,28,Byron Street,28 Byron Street  North Melbourne,319672.36985351,5814196.32141859,55165,144.95170166,North Melbourne,474,,False,False,False,False,Complete
"-37.794454700288, 144.948038246175","{""coordinates"": [144.948038246175, -37.794454700288], ""type"": ""Point""}",592,-37.7944547,215,Flemington Road,215 Flemington Road  North Melbourne,319331.85547568,5815007.16219329,24761,144.94803825,North Melbourne,632,,False,False,False,False,Complete
"-37.811755044821, 144.972584714993","{""coordinates"": [144.972584714993, -37.811755044821], ""type"": ""Point""}",591,-37.81175505,34,Windsor Place,34 Windsor Place  Melbourne,321534.97069091,5813134.59097009,35031,144.97258471,Melbourne,1184,,False,False,False,False,Complete
"-37.790544326639, 144.933469911067","{""coordinates"": [144.933469911067, -37.790544326639], ""type"": ""Point""}",590,-37.79054433,35,Collett Street,35 Collett Street  Kensington,318039.42980654,5815412.8145552,21591,144.93346991,Kensington,119630,,False,False,False,False,Complete
"-37.824452902521, 144.96559465185","{""coordinates"": [144.96559465185, -37.824452902521], ""type"": ""Point""}",596,-37.8244529,44,Moore Street,44 Moore Street  Southbank,320950.28907812,5811712.18034212,24049,144.96559465,Southbank,1350,,False,False,False,False,Complete
"-37.811029098586, 144.970558335913","{""coordinates"": [144.970558335913, -37.811029098586], ""type"": ""Point""}",591,-37.8110291,69,Little Bourke Street,69 Little Bourke Street  Melbourne,321354.82821116,5813211.27284299,17552,144.97055834,Melbourne,809,,False,False,False,False,Complete
"-37.794845322279, 144.943531280234","{""coordinates"": [144.943531280234, -37.794845322279], ""type"": ""Point""}",592,-37.79484532,39,Erskine Street,39 Erskine Street  North Melbourne,318935.9437559,5814955.09281466,53471,144.94353128,North Melbourne,611,,False,False,False,False,Complete
"-37.844847919034, 144.985065422471","{""coordinates"": [144.985065422471, -37.844847919034], ""type"": ""Point""}",595,-37.84484792,447,Punt Road,447 Punt Road  South Yarra,322712.94436484,5809486.17944595,62117,144.98506542,South Yarra,1004,,False,False,False,False,Complete
"-37.798293658175, 144.950295531841","{""coordinates"": [144.950295531841, -37.798293658175], ""type"": ""Point""}",592,-37.79829366,249,Errol Street,249 Errol Street  North Melbourne,319539.96672384,5814585.5300501,53704,144.95029553,North Melbourne,607,,False,False,False,False,Complete
"-37.791217792462, 144.968744865049","{""coordinates"": [144.968744865049, -37.791217792462], ""type"": ""Point""}",0,-37.79121779,652,Lygon Street,652 Lygon Street,321147.38788743,5815406.18094891,23330,144.96874486,,840,,False,False,True,False,Partial
"-37.797331428202, 144.933499014631","{""coordinates"": [144.933499014631, -37.797331428202], ""type"": ""Point""}",590,-37.79733143,7,Fink Street,7 Fink Street  Kensington,318058.64646449,5814659.73158594,15501,144.93349901,Kensington,626,,False,False,False,False,Complete
"-37.803272733165, 144.953933145347","{""coordinates"": [144.953933145347, -37.803272733165], ""type"": ""Point""}",592,-37.80327273,151,Howard Street,151 Howard Street  North Melbourne,319872.36193608,5814040.04109325,56258,144.95393315,North Melbourne,726,,False,False,False,False,Complete
"-37.803739986426, 144.957058834731","{""coordinates"": [144.957058834731, -37.803739986426], ""type"": ""Point""}",592,-37.80373999,330,Queensberry Street,330 Queensberry Street  North Melbourne,320148.69819593,5813994.21366285,58191,144.95705883,North Melbourne,1008,,False,False,False,False,Complete
"-37.801174650832, 144.973095785913","{""coordinates"": [144.973095785913, -37.801174650832], ""type"": ""Point""}",585,-37.80117465,29,Carlton Street,29 Carlton Street  Carlton,321554.49214176,5814309.62955327,10192,144.97309579,Carlton,486,,False,False,False,False,Complete
"-37.79540910219, 144.937940603267","{""coordinates"": [144.937940603267, -37.79540910219], ""type"": ""Point""}",592,-37.7954091,269,Macaulay Road,269 Macaulay Road  North Melbourne,318445.03360939,5814881.68441825,31189,144.9379406,North Melbourne,847,,False,False,False,False,Complete
"-37.804828264557, 144.969074054017","{""coordinates"": [144.969074054017, -37.804828264557], ""type"": ""Point""}",585,-37.80482826,91,Rathdowne Street,91 Rathdowne Street  Carlton,321209.20022946,5813896.51435611,44819,144.96907405,Carlton,1024,,False,False,False,False,Complete
"-37.798666842341, 144.93889553003","{""coordinates"": [144.93889553003, -37.798666842341], ""type"": ""Point""}",592,-37.79866684,35,Green Street,35 Green Street  North Melbourne,318537.09299325,5814522.04013682,30912,144.93889553,North Melbourne,675,,False,False,False,False,Complete
"-37.811777000698, 144.963500303293","{""coordinates"": [144.963500303293, -37.811777000698], ""type"": ""Point""}",591,-37.811777,300,Lonsdale Street,300 Lonsdale Street  Melbourne,320735.27622596,5813114.75905777,16928,144.9635003,Melbourne,803,,False,False,False,False,Complete
"-37.809661173749, 144.967158009484","{""coordinates"": [144.967158009484, -37.809661173749], ""type"": ""Point""}",591,-37.80966117,40,Hayward Lane,40 Hayward Lane  Melbourne,321052.17395455,5813356.55736734,25438,144.96715801,Melbourne,698,,False,False,False,False,Complete
"-37.816712698018, 144.962839336081","{""coordinates"": [144.962839336081, -37.816712698018], ""type"": ""Point""}",591,-37.8167127,343,Collins Street,343 Collins Street  Melbourne,320689.03211209,5812565.79508691,26651,144.96283934,Melbourne,526,,False,False,False,False,Complete
"-37.802429657401, 144.956354597797","{""coordinates"": [144.956354597797, -37.802429657401], ""type"": ""Point""}",592,-37.80242966,225,Peel Street,225 Peel Street  North Melbourne,320083.51346688,5814138.25982528,56876,144.9563546,North Melbourne,973,,False,False,False,False,Complete
"-37.793144518888, 144.920502786984","{""coordinates"": [144.920502786984, -37.793144518888], ""type"": ""Point""}",590,-37.79314452,40,Cornish Lane,40 Cornish Lane  Kensington,316903.95267796,5815098.95239637,43985,144.92050279,Kensington,2944,,False,False,False,False,Complete
"-37.811405688951, 144.963912029995","{""coordinates"": [144.963912029995, -37.811405688951], ""type"": ""Point""}",591,-37.81140569,7,Sniders Lane,7 Sniders Lane  Melbourne,320770.6246499,5813156.75222374,42771,144.96391203,Melbourne,1080,,False,False,False,False,Complete
"-37.82705357568, 144.959031230779","{""coordinates"": [144.959031230779, -37.82705357568], ""type"": ""Point""}",596,-37.82705358,271,City Road,271 City Road  Southbank,320378.88290051,5811410.98792781,44089,144.95903123,Southbank,1345,,False,False,False,False,Complete
"-37.794897704104, 144.943906401347","{""coordinates"": [144.943906401347, -37.794897704104], ""type"": ""Point""}",592,-37.7948977,29,Erskine Street,29 Erskine Street  North Melbourne,318969.10318959,5814950.00704848,53466,144.9439064,North Melbourne,611,,False,False,False,False,Complete
"-37.791651503729, 144.921534442853","{""coordinates"": [144.921534442853, -37.791651503729], ""type"": ""Point""}",590,-37.7916515,16,Watkins Way,16 Watkins Way  Kensington,316991.11363522,5815266.64796515,20446,144.92153444,Kensington,1441,,False,False,False,False,Complete
"-37.799303807581, 144.939816298104","{""coordinates"": [144.939816298104, -37.799303807581], ""type"": ""Point""}",592,-37.79930381,34,Fogarty Street,34 Fogarty Street  North Melbourne,318619.7259615,5814453.14625127,30890,144.9398163,North Melbourne,639,,False,False,False,False,Complete
"-37.813037188459, 144.965610897677","{""coordinates"": [144.965610897677, -37.813037188459], ""type"": ""Point""}",591,-37.81303719,246,Bourke Street,Shop 7 246 Bourke Street  Melbourne,320924.1280684,5812978.96953124,40857,144.9656109,Melbourne,455,Shop 7,False,False,False,False,Complete
"-37.794933665059, 144.924465499108","{""coordinates"": [144.924465499108, -37.794933665059], ""type"": ""Point""}",590,-37.79493366,62,The Ridgeway,62 The Ridgeway  Kensington,317257.31018089,5814908.17433206,16011,144.9244655,Kensington,1030,,False,False,False,False,Complete
"-37.812552478901, 144.972538877783","{""coordinates"": [144.972538877783, -37.812552478901], ""type"": ""Point""}",591,-37.81255248,30,Little Collins Street,30 Little Collins Street  Melbourne,321532.85588778,5813046.01541941,33938,144.97253888,Melbourne,812,,False,False,False,False,Complete
"-37.801400911295, 144.945287026942","{""coordinates"": [144.945287026942, -37.801400911295], ""type"": ""Point""}",592,-37.80140091,48,Little Lothian Street North,48 Little Lothian Street North  North Melbourne,319106.5424502,5814231.04480609,41127,144.94528703,North Melbourne,826,,False,False,False,False,Complete
"-37.834671180768, 144.975212211679","{""coordinates"": [144.975212211679, -37.834671180768], ""type"": ""Point""}",591,-37.83467118,116,Bromby Street,116 Bromby Street  Melbourne,321821.41309162,5810596.69414541,48115,144.97521221,Melbourne,466,,False,False,False,False,Complete
"-37.814869871996, 144.960458583173","{""coordinates"": [144.960458583173, -37.814869871996], ""type"": ""Point""}",591,-37.81486987,155,Queen Street,155 Queen Street  Melbourne,320474.99101714,5812765.7131287,35295,144.96045858,Melbourne,1010,,False,False,False,False,Complete
