_id,geo_point_2d,geo_shape,built,dnstr_pit,upstr_inv,upstr_pit,ref,width_mm,condition,carrying,operator,diameter,material,height_mm,form,mat_desc,dnstr_inv
4962,"-37.823809730240015, 144.96810553408443","{""coordinates"": [[144.96811738296537, -37.8237949851289], [144.96809368520348, -37.823824475351124]], ""type"": ""LineString""}",2009-01-01,,,,1379021,0,4.84792306523986,Stormwater,City of Melbourne,300,Concrete,0,Pipe,,
4963,"-37.82393749441276, 144.97199637426496","{""coordinates"": [[144.9723818123723, -37.823928634591184], [144.97161093615762, -37.82394635423434]], ""type"": ""LineString""}",1917-01-01,1150772,,1150771,1132759,0,,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
4964,"-37.812016636370984, 144.95149239738774","{""coordinates"": [[144.95182816926174, -37.81192078030411], [144.95115662551373, -37.812112492437855]], ""type"": ""LineString""}",1940-01-01,1140011,,1139998,1134178,0,3.20320882474606,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Unknown,
4965,"-37.815038305680574, 144.94135508918248","{""coordinates"": [[144.9413634483938, -37.815035290066966], [144.94134672997117, -37.81504132129418]], ""type"": ""LineString""}",2000-01-01,1154015,,1154017,1139605,0,4.63611020319941,Stormwater,City of Melbourne,150,Concrete,0,Pipe,RCP up to 375 Diameter,
4966,"-37.824835526271315, 144.9454730331591","{""coordinates"": [[144.94549203722127, -37.82484376568137], [144.94545402909694, -37.824827286861264]], ""type"": ""LineString""}",2003-01-01,1152806,,1154319,1139925,0,4.73049431616089,Stormwater,City of Melbourne,375,Concrete,0,Pipe,RCP up to 375 Diameter,
4967,"-37.80013331823067, 144.96566397917798","{""coordinates"": [[144.96571145347153, -37.79985879149429], [144.9656165048844, -37.800407844967054]], ""type"": ""LineString""}",1971-01-01,1147700,,1147701,1130122,0,4.0386059674549,Stormwater,City of Melbourne,375,Concrete,0,Pipe,RCP up to 375 Diameter,
4968,"-37.83425642027725, 144.97873670391857","{""coordinates"": [[144.97870370476738, -37.834256419204], [144.9787697030698, -37.834256421350496]], ""type"": ""LineString""}",1923-01-01,1142094,,1142095,1135914,0,2.79846248917305,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
4969,"-37.79703460003218, 144.95216988000178","{""coordinates"": [[144.95218640684325, -37.79697884279619], [144.9521533531603, -37.79709035726816]], ""type"": ""LineString""}",1920-01-01,1152907,,1146886,1129816,2100,,Stormwater,4,0,Brick,1675,Pipe,Main Drain,
4970,"-37.802853487740855, 144.94688571145562","{""coordinates"": [[144.9469115333272, -37.80285635309168], [144.94685988958403, -37.80285062239003]], ""type"": ""LineString""}",1935-01-01,1150103,,1150102,1130841,0,3.2602273046195,Stormwater,City of Melbourne,525,Concrete,0,Pipe,RCP 450 & 525 Diameter,
4971,"-37.81886250006744, 144.94604819774872","{""coordinates"": [[144.94603934916185, -37.818865579567046], [144.94605704633557, -37.81885942056784]], ""type"": ""LineString""}",2005-01-01,1154229,,1154227,1139816,0,4.75380548436595,Stormwater,City of Melbourne,150,Concrete,0,Pipe,RCP up to 375 Diameter,
4972,"-37.81885724524415, 144.9460664287759","{""coordinates"": [[144.94605704633557, -37.81885942056784], [144.94607581121622, -37.81885506992047]], ""type"": ""LineString""}",2005-01-01,1154232,,1154229,1139817,0,4.753805483796,Stormwater,City of Melbourne,150,Concrete,0,Pipe,RCP up to 375 Diameter,
4973,"-37.80064687408952, 144.94585593608093","{""coordinates"": [[144.9459854116801, -37.8006608100007], [144.94572646048175, -37.80063293817834]], ""type"": ""LineString""}",1930-01-01,1150204,,1144390,1131184,0,3.15213385941388,Stormwater,City of Melbourne,525,Concrete,0,Pipe,RCP 450 & 525 Diameter,
4974,"-37.82152783811739, 144.96172191569852","{""coordinates"": [[144.96161077451507, -37.82159857308812], [144.96183305688197, -37.82145710314667]], ""type"": ""LineString""}",1995-01-01,1151308,,1151307,1134509,0,4.56688781602667,Stormwater,City of Melbourne,850,Concrete,0,Pipe,RCP 600 Diameter and above,
4975,"-37.8149478454951, 144.97211351104193","{""coordinates"": [[144.97211649089775, -37.814955329722906], [144.9721105311861, -37.81494036126729]], ""type"": ""LineString""}",1935-01-01,1143315,,1143313,1127713,0,3.08418019416514,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
4976,"-37.815888684159766, 144.96964260814158","{""coordinates"": [[144.9695810695651, -37.815756304931334], [144.96970414671807, -37.8160210633882]], ""type"": ""LineString""}",1948-01-01,1151736,,1148981,1127693,0,3.39368771565629,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
4977,"-37.80790525136594, 144.95373224792203","{""coordinates"": [[144.9536705479435, -37.80777042582829], [144.95379394790058, -37.80804007690359]], ""type"": ""LineString""}",1993-01-01,1143610,,1143611,1128440,0,4.51431187418928,Stormwater,City of Melbourne,375,Concrete,0,Pipe,RCP up to 375 Diameter,
4978,"-37.80781874997645, 144.924139683747","{""coordinates"": [[144.92302340005804, -37.80770509282938], [144.92525596743593, -37.80793240712352]], ""type"": ""LineString""}",1968-01-01,1150354,,1150345,1131617,0,3.99544580515147,Stormwater,City of Melbourne,825,Concrete,0,Pipe,RCP 600 Diameter and above,
4979,"-37.81719191634905, 144.95316332183123","{""coordinates"": [[144.9532516440167, -37.81739903745237], [144.95307499964576, -37.81698479524573]], ""type"": ""LineString""}",1940-01-01,1139982,,1139984,1137952,0,3.20320732233529,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Unknown,
4980,"-37.825316528887925, 144.95738484689394","{""coordinates"": [[144.9573438473693, -37.825301529025936], [144.95742584641857, -37.82533152874991]], ""type"": ""LineString""}",1981-01-01,1141219,,1141227,1134554,0,4.18910158920137,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
4981,"-37.789023739859296, 144.94177401422272","{""coordinates"": [[144.94172548749623, -37.788980724861325], [144.9418225409492, -37.78906675485727]], ""type"": ""LineString""}",1940-01-01,1146916,,1146915,1137852,0,3.20320736351339,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Unknown,
4982,"-37.812273691189986, 144.98976890057688","{""coordinates"": [[144.98969051801572, -37.812266027222925], [144.98984728313803, -37.81228135515704]], ""type"": ""LineString""}",1904-01-01,1147259,,1147258,1132910,0,2.3772892649199,Stormwater,City of Melbourne,1275,Brick,0,Pipe,Brick Barrel,
4983,"-37.79424927029605, 144.95598089579408","{""coordinates"": [[144.95598741726133, -37.794282765802535], [144.95597437432684, -37.79421577478956]], ""type"": ""LineString""}",1945-01-01,1146778,,1146777,1130049,0,3.32230705314733,Stormwater,City of Melbourne,225,Earthenware,0,Pipe,Earthenware,
4984,"-37.7987792617275, 144.93995757150688","{""coordinates"": [[144.93994447975004, -37.798777786837505], [144.93997066326372, -37.798780736617495]], ""type"": ""LineString""}",1967-01-01,1149727,,1144289,1129670,0,3.85965961288162,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
4985,"-37.7781340013904, 144.95971452634717","{""coordinates"": [[144.95958541789145, -37.778071652191535], [144.95984363480292, -37.778196350589255]], ""type"": ""LineString""}",1936-01-01,1150000,,1146600,1130539,900,3.13023138821616,Stormwater,City of Melbourne,0,Brick,225,Pipe,Box Culvert,
4986,"-37.78778984143364, 144.95870648822256","{""coordinates"": [[144.95866957342244, -37.78778683197249], [144.95874340302268, -37.787792850894796]], ""type"": ""LineString""}",1995-01-01,1149998,,1146723,1130532,0,4.55752472636476,Stormwater,City of Melbourne,525,Concrete,0,Pipe,RCP 450 & 525 Diameter,
4987,"-37.7984792984644, 144.94561042970994","{""coordinates"": [[144.9456164293671, -37.79847979964599], [144.94560443005278, -37.79847879728282]], ""type"": ""LineString""}",1933-01-01,1143990,,1143989,1129534,0,3.05969187124412,Stormwater,City of Melbourne,1275,Brick,0,Pipe,Brick Barrel,
4988,"-37.813850309321595, 144.93959076752063","{""coordinates"": [[144.93958194106318, -37.81387058220005], [144.93959959397807, -37.81383003644314]], ""type"": ""LineString""}",2006-01-01,,,,1379105,0,4.79537395145604,Stormwater,City of Melbourne,375,Concrete,0,Pipe,,
4989,"-37.8245535012452, 144.95931922404964","{""coordinates"": [[144.95935602231398, -37.82454738295187], [144.95928242578526, -37.824559619538526]], ""type"": ""LineString""}",2004-01-01,1141198,,1141201,1134544,0,4.7302297482536,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
4990,"-37.797225519488336, 144.95220609462072","{""coordinates"": [[144.9522796906493, -37.797290320018014], [144.95213249859214, -37.79716071895865]], ""type"": ""LineString""}",1951-01-01,1146894,,1146892,1136625,0,3.48318619826906,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
4991,"-37.800674047831116, 144.91646601950544","{""coordinates"": [[144.91670457351267, -37.80053825455112], [144.9162274654982, -37.80080984111111]], ""type"": ""LineString""}",1995-01-01,1146398,,1146397,1132449,0,4.51848199873967,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
4992,"-37.79635578714827, 144.91930550377361","{""coordinates"": [[144.91938750359066, -37.79644378720839], [144.9192235039566, -37.796267787088155]], ""type"": ""LineString""}",1995-01-01,1145210,,1145211,1133689,0,4.51848149815504,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
4993,"-37.777737213208496, 144.94269752256082","{""coordinates"": [[144.94263949939412, -37.77773471324794], [144.9427555457275, -37.77773971316904]], ""type"": ""LineString""}",1964-01-01,1146530,,1146531,1136796,0,3.78905237156565,Stormwater,City of Melbourne,225,Concrete,0,Pipe,RCP up to 375 Diameter,
4994,"-37.8161594141111, 144.98417750679877","{""coordinates"": [[144.98439348015884, -37.81618383461735], [144.9839615334387, -37.81613499360484]], ""type"": ""LineString""}",1918-01-01,1147376,,1150685,1132743,0,2.67943251473693,Stormwater,City of Melbourne,375,Earthenware,0,Pipe,Earthenware,
4995,"-37.8143825309357, 144.95873970746652","{""coordinates"": [[144.95852575674147, -37.81444257329053], [144.9589536581916, -37.81432248858087]], ""type"": ""LineString""}",1879-01-01,1140092,,1152795,1138335,0,,Stormwater,4,225,Unknown,0,Pipe,Unknown,
4996,"-37.82638474226583, 144.95870809526062","{""coordinates"": [[144.9586463455085, -37.826424952606864], [144.95876984501274, -37.8263445319248]], ""type"": ""LineString""}",2000-01-01,1141264,,1152215,1136720,0,4.63611122810482,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
4997,"-37.78542625006688, 144.9192140457199","{""coordinates"": [[144.9189975481185, -37.78520174802397], [144.9194305433213, -37.78565075210978]], ""type"": ""LineString""}",1928-01-01,1145389,,1145390,1135850,0,2.91749383854957,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
4998,"-37.81388950713365, 144.96460140645593","{""coordinates"": [[144.9645906131809, -37.81386544074663], [144.96461219973096, -37.813913573520665]], ""type"": ""LineString""}",1982-01-01,1152534,,1143052,1137188,0,4.21261383830701,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
4999,"-37.81384173046443, 144.96476589833082","{""coordinates"": [[144.96475456818288, -37.81381646796324], [144.9647772284787, -37.81386699296563]], ""type"": ""LineString""}",1982-01-01,1152535,,1143051,1137186,0,4.21261383914485,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
5000,"-37.81377942022617, 144.96992502716455","{""coordinates"": [[144.96995052800227, -37.81383842510934], [144.96989952632683, -37.81372041534299]], ""type"": ""LineString""}",1940-01-01,1142801,,1142800,1137168,0,3.20320760875315,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Unknown,
5001,"-37.81523461446852, 144.967687649079","{""coordinates"": [[144.9677608767436, -37.81521309393583], [144.96761442141442, -37.815256135001206]], ""type"": ""LineString""}",1889-01-01,1149067,,1149068,1127395,0,2.02446307810164,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
5002,"-37.81195952663524, 144.94540082777232","{""coordinates"": [[144.94539144766696, -37.81194943878783], [144.94541020787767, -37.811969614482635]], ""type"": ""LineString""}",2001-01-01,1153997,,1153996,1139588,450,4.65968793734096,Stormwater,City of Melbourne,0,Concrete,300,Pipe,Box Culvert,
5003,"-37.833012315755155, 144.98752447997845","{""coordinates"": [[144.98749744186867, -37.833017568826826], [144.98755151808825, -37.8330070626835]], ""type"": ""LineString""}",1938-01-01,1150610,,1142408,1132237,0,3.15562317596732,Stormwater,City of Melbourne,225,Earthenware,0,Pipe,Earthenware,
5004,"-37.79937906217176, 144.9257847271612","{""coordinates"": [[144.92588923697699, -37.799410976905996], [144.9256802173454, -37.79934714743751]], ""type"": ""LineString""}",1924-01-01,1154284,,1149729,1139883,0,3.02237142517022,Stormwater,City of Melbourne,525,Concrete,0,Pipe,RCP 450 & 525 Diameter,
5005,"-37.79617028841645, 144.9190770047227","{""coordinates"": [[144.91903950455273, -37.7961907875521], [144.9191145048927, -37.7961497892808]], ""type"": ""LineString""}",1995-01-01,1145207,,1145201,1133685,0,4.51848149998122,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
5006,"-37.79851202889569, 144.94598551200357","{""coordinates"": [[144.9460431517945, -37.79849384506094], [144.94592787221262, -37.79853021273045]], ""type"": ""LineString""}",1933-01-01,1149671,,1143987,1129533,0,3.05969187206998,Stormwater,City of Melbourne,1200,Brick,0,Pipe,Brick Barrel,
5007,"-37.799343648709595, 144.96671341254927","{""coordinates"": [[144.96676934637296, -37.79901146775236], [144.96665747872558, -37.79967582966684]], ""type"": ""LineString""}",1989-01-01,1148032,,1148036,1135615,0,4.37733644095136,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
5008,"-37.82087114789182, 144.9452510904356","{""coordinates"": [[144.94523631198604, -37.82085460624959], [144.94526586888512, -37.82088768953406]], ""type"": ""LineString""}",2007-01-01,,,,1451749,0,4.81698059887896,Stormwater,City of Melbourne,375,Concrete,0,Pipe,,
5009,"-37.81078699988337, 144.95726998349056","{""coordinates"": [[144.95724841397447, -37.81076756944212], [144.95729155300663, -37.81080643032462]], ""type"": ""LineString""}",2000-01-01,1143898,,1143897,1134208,0,4.63611223719339,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
5010,"-37.78114421650085, 144.94164313265753","{""coordinates"": [[144.94165574884738, -37.78113165919069], [144.94163051646768, -37.78115677381101]], ""type"": ""LineString""}",2005-01-01,1153072,,1153070,1138620,0,4.77376767015031,Stormwater,City of Melbourne,450,Concrete,0,Pipe,RCP 450 & 525 Diameter,
5011,"-37.809334192269375, 144.96098682581948","{""coordinates"": [[144.960962755506, -37.80928644299021], [144.96101089613296, -37.809381941548544]], ""type"": ""LineString""}",1884-01-01,1152959,,1150376,1138505,1300,,Stormwater,4,0,Brick,1950,Pipe,Main Drain,
5012,"-37.81980722690324, 144.96679115846035","{""coordinates"": [[144.96686565120237, -37.819870454669534], [144.96671666571837, -37.81974399913694]], ""type"": ""LineString""}",1986-01-01,1151235,,1141924,1134303,0,4.36294350806928,Stormwater,City of Melbourne,375,Concrete,0,Pipe,RCP up to 375 Diameter,
5013,"-37.81950611821898, 144.97107181826345","{""coordinates"": [[144.97107959652593, -37.81958141936221], [144.97106404000098, -37.81943081707576]], ""type"": ""LineString""}",1940-01-01,1152584,,1142569,1137997,0,3.20320730265322,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Unknown,
5014,"-37.82526951807863, 144.96072480132472","{""coordinates"": [[144.96096679457463, -37.82505751747614], [144.9604828080748, -37.82548151868111]], ""type"": ""LineString""}",1981-01-01,1141402,,1141400,1134482,0,4.25485013521511,Stormwater,City of Melbourne,375,Concrete,0,Pipe,RCP up to 375 Diameter,
5015,"-37.81487893406246, 144.94177517773653","{""coordinates"": [[144.94174355057686, -37.814891120191504], [144.94180680489623, -37.814866747933415]], ""type"": ""LineString""}",2000-01-01,1154063,1.224,1154064,1139658,0,4.63611017977289,Stormwater,City of Melbourne,100,Concrete,0,Pipe,RCP up to 375 Diameter,0.806
5016,"-37.80444706032807, 144.9433950181553","{""coordinates"": [[144.94343539929628, -37.804418821659], [144.9433546370143, -37.80447529899715]], ""type"": ""LineString""}",2004-01-01,1149737,,1144428,1129709,0,4.73023172623525,Stormwater,City of Melbourne,300,Concrete,0,Pipe,Unknown,
5017,"-37.82713804666082, 144.98685148006012","{""coordinates"": [[144.98679663782738, -37.827073094684586], [144.98690632229284, -37.82720299863706]], ""type"": ""LineString""}",1981-01-01,1152030,,1153023,1138565,0,,Stormwater,4,1950,Concrete,0,Pipe,Main Drain,
5018,"-37.823234829805315, 144.96107613775388","{""coordinates"": [[144.96109928982102, -37.82318870851532], [144.96105298568673, -37.82328095109532]], ""type"": ""LineString""}",1981-01-01,1152579,,1153013,1138556,0,4.18910012774499,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
5019,"-37.81440298175772, 144.98300004645483","{""coordinates"": [[144.983075548486, -37.81394698193218], [144.9829245444237, -37.814858981583264]], ""type"": ""LineString""}",1923-01-01,1147361,,1147360,1132612,0,2.79846389220901,Stormwater,City of Melbourne,375,Earthenware,0,Pipe,Earthenware,
