id,asset_number,asset_description,construction_material_lupvalue,grate_length,grate_material_lupvalue,grate_width,model_descr_lupvalue,model_no_lupvalue,object_type_lupvalue,overflow_kerb_lupvalue,lat,lon,construction_material_group
14932,1472820,Grated Kerbside,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Kerbside,NA,-37.83063514678714,144.97274175535566,Concrete/Concrete Composite
14933,1580888,SWD Pit - Grated Manhole,Not Known,NA,Mild Steel,NA,SWD Pit - Grated Manhole,300413-001,Grated Manhole,None,-37.799731325480835,144.95508117113425,Unknown
14934,1452722,Junction Pit,Brick,NA,NA,NA,SWD Pit - Not Known,NA,Junction,NA,-37.78236296616049,144.94837799542412,Brick
14935,1140651,SWD Pit - Grated OFK,In Situ Concrete,900,Cast Iron,430,SWD Pit - Grated Overflow Kerb Pit - Unclassified,300405-000,Grated OFK,Concrete,-37.80961335613816,144.96765735753127,Concrete/Concrete Composite
14936,1452518,Junction Pit,Precast Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Junction,NA,-37.78849804337668,144.95963195539738,Concrete/Concrete Composite
14937,1149886,SWD Pit - Submerged,Not Known,NA,NA,NA,SWD Pit - Submerged,300415-000,Submerged,None,-37.799601293818434,144.9700098535349,Unknown
14938,1744188,SWD Pit - Grated Pit,Not Known,NA,NA,NA,NA,300402-000,Grated Side Entry,NA,-37.78628920134284,144.95368661984858,Unknown
14939,1141267,SWD Pit - Side Entry,In Situ Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - Unclassified,300401-000,Side Entry,None,-37.82627338463054,144.95954963844736,Concrete/Concrete Composite
14940,1152381,SWD Pit - Not Known,Precast Concrete,0,Not Known,0,SWD Pit - Not Known,300418-000,Not Known,Not Known,-37.801336457145005,144.92626677201451,Concrete/Concrete Composite
14941,1363587,SWD Pit - Not Known,Not Known,NA,NA,NA,SWD Pit - Not Known,300418-000,Not Known,Not Known,-37.78801045701547,144.9270914422449,Unknown
14942,1143207,SWD Pit - Grated OFK,In Situ Concrete,900,Mild Steel,430,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 915x381 Frame and Grate",300405-004,Grated OFK,Concrete,-37.81745174184765,144.9637165447309,Concrete/Concrete Composite
14943,1314090,SWD Pit - Other,Not Known,NA,NA,NA,SWD Pit - Other,300417-000,Other,None,-37.824691934612744,144.94859285374105,Unknown
14944,1452615,Grated Manhole,Precast Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.787139965709386,144.9502640566826,Concrete/Concrete Composite
14945,1141615,SWD Pit - Side Entry,Brick,NA,NA,NA,SWD Pit - Side Entry Pit - Non Standard,300401-004,Side Entry,None,-37.83087563718126,144.96735649783193,Brick
14946,1152787,SWD Pit - Other,Precast Concrete,0,None,0,SWD Pit - Other,300417-000,Other,None,-37.8246868254266,144.94734316636627,Concrete/Concrete Composite
14947,1151466,SWD Pit - System Node,Brick,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.825695885719995,144.96683571048774,Brick
14948,1148502,SWD Pit - Grated OFK,Brick,930,Mild Steel,600,SWD Pit - Grated Overflow Kerb Pit - Unclassified,300405-000,Grated OFK,Concrete,-37.802978773853496,144.96222749888446,Brick
14949,1145428,SWD Pit - Grated Kerbside,Brick,920,Mild Steel,430,SWD Pit - Grated Kerbside Pit - 915x381 Frame and Grate,300404-001,Grated Kerbside,None,-37.7996084127197,144.92719573861024,Brick
14950,1148575,SWD Pit - Grated OFK,Brick,720,Mild Steel,630,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, Non Standard Frame and Grate",300405-003,Grated OFK,Bluestone,-37.8009177246528,144.96220339620868,Brick
14951,1142629,SWD Pit - Grated OFK,Brick,600,Mild Steel,300,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, Non Standard Frame and Grate",300405-003,Grated OFK,Bluestone,-37.84996042411264,144.9807248979071,Brick
14952,1142739,SWD Pit - Grated OFK,In Situ Concrete,930,Mild Steel,600,SWD Pit - Grated Overflow Kerb Pit - Unclassified,300405-000,Grated OFK,Concrete,-37.816404069707666,144.9706818623959,Concrete/Concrete Composite
14953,1572856,SWD Pit - Grated Manhole,Cast Iron Concrete Infill,NA,Cast Iron,NA,SWD Pit - Grated Manhole,300413-001,Grated Manhole,None,-37.811793636944266,144.96777068371208,Concrete/Concrete Composite
14954,1144611,SWD Pit - Grated OFK,Precast Concrete,930,Mild Steel,600,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 937x549 Frame and Grate",300405-005,Grated OFK,Concrete,-37.79895678512592,144.9433664443235,Concrete/Concrete Composite
14955,1141083,SWD Pit - Junction,Precast Concrete,NA,NA,NA,SWD Pit - Junction Pit - Non Standard Cover,300410-007,Junction,None,-37.81393562803684,144.96402422077938,Concrete/Concrete Composite
14956,1141275,SWD Pit - Grated OFK,In Situ Concrete,930,Mild Steel,600,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 937x549 Frame and Grate",300405-005,Grated OFK,Concrete,-37.82372681229935,144.96054103922867,Concrete/Concrete Composite
14957,1152212,SWD Pit - Junction,Precast Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.83448595569611,144.98558312264382,Concrete/Concrete Composite
14958,1140181,SWD Pit - Grated OFK,Brick,938,Mild Steel,600,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, 937x549 Frame and Grate",300405-002,Grated OFK,Bluestone,-37.81352927160166,144.95736301161105,Brick
14959,1631499,SWD Pit - Grated Manhole,Not Known,NA,Mild Steel,NA,SWD Pit - Grated Manhole,300413-001,Grated Manhole,None,-37.798370216524035,144.9443836065425,Unknown
14960,1472941,Junction Pit,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Junction,NA,-37.8270733842507,144.97193838986658,Concrete/Concrete Composite
14961,1140613,SWD Pit - Side Entry,Brick,NA,NA,NA,SWD Pit - Side Entry Pit - Unclassified,300401-000,Side Entry,None,-37.81682350161054,144.9559496911658,Brick
14962,1472898,Trench Grate,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Trench Grate,NA,-37.83002398029467,144.97320296201562,Concrete/Concrete Composite
14963,1582549,SWD Pit - Grated Side Entry,Stainless Steel,937,Mild Steel,549,SWD Pit - Grated Side Entry Pit - 937x549 Frame and Grate,300402-002,Grated Side Entry,None,-37.791189914247184,144.93514168096664,Metal
14964,1472763,Junction Pit,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Junction,NA,-37.83236461311244,144.97239240497848,Concrete/Concrete Composite
14965,1147136,SWD Pit - Lane Type,Cast Iron Concrete Infill,500,Mild Steel,500,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.809784983488534,144.97917956721986,Concrete/Concrete Composite
14966,1569217,SWD Pit - Grated OFK,In Situ Concrete,930,Mild Steel,600,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 937x549 Frame and Grate",300405-005,Grated OFK,Concrete,-37.79316005385727,144.94069451647405,Concrete/Concrete Composite
14967,1151633,SWD Pit - Junction,Brick,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.797981847982335,144.95291685649573,Brick
14968,1149784,SWD Pit - System Node,Brick,0,None,0,SWD Pit - System Node,300414-000,System Node,None,-37.797989403359765,144.95181207008395,Brick
14969,1363550,SWD Pit - Not Known,Not Known,NA,NA,NA,SWD Pit - Not Known,300418-000,Not Known,Not Known,-37.7880865531357,144.92741101402535,Unknown
14970,1794114,SWD Pit - Lane Type,In Situ Concrete,600,Mild Steel,600,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.82080659176427,144.94104849601715,Concrete/Concrete Composite
14971,1144312,SWD Pit - Side Entry,Brick,NA,NA,NA,SWD Pit - Side Entry Pit - Non Standard,300401-004,Side Entry,None,-37.798145961570704,144.93698599277235,Brick
14972,1588563,SWD Pit - Not Known,NA,NA,NA,NA,NA,NA,Not Known,NA,-37.795072923643694,144.95161507119732,Missing
14973,1152611,SWD Pit - Not Known,Precast Concrete,NA,NA,NA,SWD Pit - Not Known,300418-000,Not Known,Not Known,-37.82321640685725,144.95968394110866,Concrete/Concrete Composite
14974,1142169,SWD Pit - Grated OFK,Brick,920,Mild Steel,430,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, 915x381 Frame and Grate",300405-001,Grated OFK,Bluestone,-37.83697038380865,144.97916668996015,Brick
14975,1152505,SWD Pit - Side Entry,In Situ Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - Non Standard,300401-004,Side Entry,None,-37.82242103071678,144.9609220115605,Concrete/Concrete Composite
14976,1376086,Junction Pit,Brick,NA,NA,NA,SWD Pit - Not Known,NA,Junction,NA,-37.82829731841628,144.97423912843266,Brick
14977,1576960,SWD Pit - Grated Manhole,Mild Steel,NA,Mild Steel,NA,SWD Pit - Grated Manhole,300413-001,Grated Manhole,None,-37.79423339643714,144.9288262828546,Metal
14978,1140558,SWD Pit - Grated OFK,In Situ Concrete,900,Mild Steel,430,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 915x381 Frame and Grate",300405-004,Grated OFK,Concrete,-37.81608058516975,144.96056531472527,Concrete/Concrete Composite
14979,1150401,SWD Pit - System Node,Not Known,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.81513005846175,144.96364448233734,Unknown
14980,1145987,SWD Pit - Grated OFK,Precast Concrete,1000,Cast Iron,700,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, Non Standard Frame and Grate",300405-006,Grated OFK,Concrete,-37.82568987613029,144.9050102643316,Concrete/Concrete Composite
14981,1149221,SWD Pit - Grated Kerbside,In Situ Concrete,900,Mild Steel,600,SWD Pit - Grated Kerbside Pit - Non Standard Frame and Grate,300404-003,Grated Kerbside,None,-37.805804270854544,144.9692093936225,Concrete/Concrete Composite
14982,1474287,Submerged,Not Known,NA,NA,NA,SWD Pit - Not Known,300401-000,Submerged,NA,-37.81834923533725,144.97333843208227,Unknown
14983,1147675,SWD Pit - Run Through Inlet,In Situ Concrete,NA,NA,NA,SWD Pit - Run Through Inlet - Non Standard,300411-001,Run Through Inlet,None,-37.80101395453252,144.96865995796213,Concrete/Concrete Composite
14984,1142731,SWD Pit - Grated OFK,Brick,700,Mild Steel,630,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, Non Standard Frame and Grate",300405-003,Grated OFK,Bluestone,-37.81703084729606,144.96855538905615,Brick
14985,1150894,SWD Pit - System Node,Brick,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.84346312100971,144.98411519259486,Brick
14986,1154679,SWD Pit - Other,Not Known,NA,None,NA,NA,NA,Other,None,-37.81327025644149,144.98133686678602,Unknown
14987,1739347,SWD Pit - Junction,Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.81739793455657,144.9596764929086,Concrete/Concrete Composite
14988,1153582,SWD Pit - Grated Kerbside,In Situ Concrete,520,Mild Steel,350,SWD Pit - Grated Kerbside Pit - Non Standard Frame and Grate,300404-003,Grated Kerbside,None,-37.82045935626445,144.9496821617499,Concrete/Concrete Composite
14989,1150815,SWD Pit - System Node,Brick,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.81458847810904,144.98870296341124,Brick
14990,1513633,SWD Pit - Lane Type,In Situ Concrete,980,Mild Steel,680,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.81614086139205,144.93756757071293,Concrete/Concrete Composite
14991,1659691,SWD Pit - Junction,Brick,NA,NA,NA,SWD Pit - Junction Pit - Non Standard Cover,300410-007,Junction,None,-37.801450958265754,144.94150402706583,Brick
14992,1452316,Grated Manhole,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.80594205236763,144.97075101707344,Concrete/Concrete Composite
14993,1147281,SWD Pit - Lane Type,Cast Iron Concrete Infill,630,Cast Iron,625,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.81180996769064,144.98895659391195,Concrete/Concrete Composite
14994,1794301,SWD Pit - Lane Type,In Situ Concrete,490,Mild Steel,490,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.819703721897,144.94651742192707,Concrete/Concrete Composite
14995,1151586,SWD Pit - System Node,Not Known,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.82671686654358,144.91151907116858,Unknown
14996,1142707,SWD Pit - Lane Type,In Situ Concrete,500,Mild Steel,500,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.81776821661466,144.96432526437658,Concrete/Concrete Composite
14997,1143985,SWD Pit - Double Grated OFK,Brick,915,Mild Steel,380,"SWD Pit - Double Grated Side Entry Pit - 2/915x381 Frame and Grate, 2/990x345 Footpath Units",300403-001,Double GSEP,None,-37.80374085591027,144.9572732674135,Brick
14998,1148471,SWD Pit - Lane Type,In Situ Concrete,660,Mild Steel,660,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.807106977596845,144.9644524789997,Concrete/Concrete Composite
14999,1599278,SWD Pit - Junction,Brick,NA,NA,NA,SWD Pit - Junction Pit - 600x600 Class C Gatic,300410-003,Junction,None,-37.82868017988032,144.96008187012626,Brick
15000,1452306,Grated Manhole,Not Known,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.80230697921684,144.9703959834871,Unknown
15001,1364055,SWD Pit - Junction,Not Known,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.79290064707429,144.93171298622005,Unknown
15002,1147892,SWD Pit - Lane Type,In Situ Concrete,550,Cast Iron,550,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.7996374069261,144.9673022072617,Concrete/Concrete Composite
15003,1140728,SWD Pit - Junction,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - Non Standard Cover,300410-007,Junction,None,-37.8095014640563,144.97142221812007,Concrete/Concrete Composite
15004,1142104,SWD Pit - Grated OFK,Brick,930,Mild Steel,600,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, 937x549 Frame and Grate",300405-002,Grated OFK,Bluestone,-37.83715143143115,144.97827975153592,Brick
15005,1147830,SWD Pit - Grated OFK,Brick,590,Mild Steel,520,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, Non Standard Frame and Grate",300405-003,Grated OFK,Bluestone,-37.79337102781951,144.97411501380333,Brick
15006,1376123,Grated Manhole,Brick,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.82457156732814,144.97339486642036,Brick
15007,1153661,SWD Pit - Junction,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.81388905009561,144.94236005861427,Concrete/Concrete Composite
15008,1148329,SWD Pit - Double GSEP,In Situ Concrete,900,Mild Steel,430,"SWD Pit - Double Grated Side Entry Pit - 2/915x381 Frame and Grate, 2/990x345 Footpath Units",300403-001,Double GSEP,None,-37.806738895094874,144.96509660833013,Concrete/Concrete Composite
15009,1140877,SWD Pit - Grated OFK,In Situ Concrete,900,Mild Steel,430,SWD Pit - Grated Overflow Kerb Pit - Unclassified,300405-000,Grated OFK,Bluestone,-37.811048913291955,144.96076545939792,Concrete/Concrete Composite
15010,1147443,SWD Pit - Lane Type,Cast Iron Concrete Infill,695,Mild Steel,605,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.81786600033832,144.98924255471064,Concrete/Concrete Composite
15011,1631505,SWD Pit - Junction,Not Known,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.79956795132021,144.94459946384558,Unknown
15012,1140859,SWD Pit - Lane Type,Brick,500,Mild Steel,500,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.81222486528637,144.96835646498104,Brick
15013,1141980,SWD Pit - Trench Grate,Precast Concrete,NA,Not Known,NA,SWD Pit - Trench Grate - Non Standard Frame and Grate,300409-001,Trench Grate,None,-37.823053502681205,144.9572948174334,Concrete/Concrete Composite
15014,1146661,SWD Pit - Grated Kerbside,Precast Concrete,960,Mild Steel,515,SWD Pit - Grated Kerbside Pit - 937x549 Frame and Grate,300404-002,Grated Kerbside,None,-37.78498669107918,144.95484146759892,Concrete/Concrete Composite
15015,1146896,SWD Pit - Grated Kerbside,Precast Concrete,NA,Mild Steel,NA,SWD Pit - Grated Kerbside Pit - Unclassified,300404-000,Grated Kerbside,None,-37.79643075134032,144.95115543465093,Concrete/Concrete Composite
15016,1452711,Junction Pit,Brick,NA,NA,NA,SWD Pit - Not Known,NA,Junction,NA,-37.78530700986372,144.9431999980225,Brick
15017,1141157,SWD Pit - Lane Type,Brick,600,Mild Steel,600,SWD Pit - Laneway Type - 600x600 Frame and Grate,300407-002,Lane Type,None,-37.81335710726815,144.96108362049085,Brick
15018,1154290,SWD Pit - Lane Type,In Situ Concrete,980,Mild Steel,980,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.82598499620104,144.95895100431184,Concrete/Concrete Composite
15019,1363693,SWD Pit - Grated OFK,Not Known,930,Mild Steel,600,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, Non Standard Frame and Grate",300405-006,Grated OFK,Concrete,-37.77917249382208,144.9415428486456,Unknown
15020,1154745,SWD Pit - Other,Not Known,NA,None,NA,NA,NA,Other,None,-37.81434031213155,144.98023833391886,Unknown
15021,1145267,SWD Pit - Grated Side Entry,Precast Concrete,980,Mild Steel,430,SWD Pit - Grated Side Entry Pit - 915x381 Frame and Grate,300402-001,Grated Side Entry,None,-37.7944907650745,144.92078650493534,Concrete/Concrete Composite
15022,1148297,SWD Pit - Grated Side Entry,In Situ Concrete,900,Mild Steel,430,SWD Pit - Grated Side Entry Pit - 915x381 Frame and Grate,300402-001,Grated Side Entry,None,-37.8019377734196,144.96614983286355,Concrete/Concrete Composite
15023,1800888,SWD Pit - Submerged,Not Known,NA,NA,NA,SWD Pit - Submerged,300415-000,Submerged,None,-37.81138062835584,144.95807651103502,Unknown
15024,1152356,SWD Pit - Not Known,Precast Concrete,0,Not Known,0,SWD Pit - Not Known,300418-000,Not Known,Not Known,-37.80086820802541,144.9199716571937,Concrete/Concrete Composite
15025,1145896,SWD Pit - Side Entry,Precast Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - Unclassified,300401-000,Side Entry,None,-37.831721969718366,144.91171856683673,Concrete/Concrete Composite
15026,1572372,SWD Pit - Grated OFK,Cast Iron Concrete Infill,930,Cast Iron,600,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, Non Standard Frame and Grate",300405-003,Grated OFK,Bluestone,-37.81646450054081,144.97841216376318,Concrete/Concrete Composite
15027,1151475,SWD Pit - Junction,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - Non Standard Cover,300410-007,Junction,None,-37.82340244144945,144.96751168852504,Concrete/Concrete Composite
15028,1376302,Grated Manhole,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.822018557921574,144.9707905148651,Concrete/Concrete Composite
15029,1153262,SWD Pit - Not Known,Precast Concrete,NA,NA,NA,SWD Pit - Not Known,300418-000,Not Known,Not Known,-37.80254673195421,144.92210033989238,Concrete/Concrete Composite
15030,1785320,SWD Pit - Lane Type,In Situ Concrete,630,Mild Steel,630,SWD Pit - Laneway Type - 600x600 Frame and Grate,300407-002,Lane Type,None,-37.79493406805759,144.94059948765093,Concrete/Concrete Composite
15031,1473012,SWD Pit - Lane Type,Concrete,NA,Cast Iron,NA,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.81646797971984,144.97028547181233,Concrete/Concrete Composite
15032,1491234,SWD Pit - Grated Kerbside,Cast Iron Concrete Infill,930,Cast Iron,600,SWD Pit - Grated Kerbside Pit - Non Standard Frame and Grate,300404-003,Grated Kerbside,None,-37.816924276590775,144.98005544087215,Concrete/Concrete Composite
